,ano,mes,valor,substancia,uf
1644,2020,11,217556.720000000000000000,FERRO,MG
1645,2020,1,807672.060000000000000000,FERRO,MG
1646,2020,9,94.085340000000000000,FERRO,MG
1647,2020,6,5034.270000000000000000,FERRO,MG
1648,2020,12,62233.598000000000000000,FERRO,MG
1649,2020,7,103163.870000000000000000,FERRO,MG
1650,2020,12,217548.750000000000000000,FERRO,RJ
1651,2020,12,568331.750000000000000000,FERRO,MG
1652,2020,11,1697557.500000000000000000,FERRO,BA
1653,2020,4,23645.502000000000000000,FERRO,MG
1654,2020,1,29325.203000000000000000,FERRO,RJ
1655,2020,10,13447.731000000000000000,FERRO,MG
1656,2020,2,159392.080000000000000000,FERRO,MG
1657,2020,9,1251787.900000000000000000,FERRO,ES
1658,2020,12,355617.660000000000000000,FERRO,MA
1659,2020,1,65439.824000000000000000,FERRO,RJ
1660,2020,12,7139.503400000000000000,FERRO,MG
1661,2020,8,9846138.000000000000000000,FERRO,MG
1662,2020,5,101035.240000000000000000,FERRO,ES
1663,2020,11,367985.840000000000000000,FERRO,MA
1664,2020,7,92134.500000000000000000,FERRO,MG
1665,2020,7,178274.280000000000000000,FERRO,MA
1666,2020,9,95064.440000000000000000,FERRO,RJ
1667,2020,7,21460.963000000000000000,FERRO,MG
1668,2020,8,19228.695000000000000000,FERRO,MS
1669,2020,8,906034.300000000000000000,FERRO,BA
1670,2020,11,8.832122000000000000,FERRO,CE
1671,2020,11,934935.800000000000000000,FERRO,BA
1672,2020,9,29678.117000000000000000,FERRO,MG
1673,2020,3,9976.832000000000000000,FERRO,MG
1674,2020,3,418535.970000000000000000,FERRO,RJ
1675,2020,11,4.011842000000000000,FERRO,CE
1676,2020,11,149583.600000000000000000,FERRO,MA
1677,2020,10,59277.594000000000000000,FERRO,MG
1678,2020,4,168911.920000000000000000,FERRO,MG
1679,2020,10,1680620.400000000000000000,FERRO,MA
1680,2020,12,216777.080000000000000000,FERRO,MG
1681,2020,5,36271.210000000000000000,FERRO,MG
1682,2020,8,43.605750000000000000,FERRO,MG
1683,2020,11,147961.950000000000000000,FERRO,MG
1684,2020,7,672897.900000000000000000,FERRO,MA
1685,2020,4,100977.390000000000000000,FERRO,MG
1686,2020,1,14998696.000000000000000000,FERRO,MG
1687,2020,11,212429.120000000000000000,FERRO,MA
1688,2020,12,244285.030000000000000000,FERRO,MG
1689,2020,2,14065.420000000000000000,FERRO,MG
1690,2020,7,228038.110000000000000000,FERRO,MG
1691,2020,8,41186.406000000000000000,FERRO,MG
1692,2020,5,24625.494000000000000000,FERRO,MG
1693,2020,12,384299.340000000000000000,FERRO,MS
1694,2020,9,1310743.200000000000000000,FERRO,MG
1695,2020,10,28508.656000000000000000,FERRO,MG
1696,2020,6,1164756.600000000000000000,FERRO,MA
1697,2020,1,50680.703000000000000000,FERRO,MG
1698,2020,7,400.499020000000000000,FERRO,MG
1699,2020,4,4262.356000000000000000,FERRO,MG
1700,2020,7,2362.584000000000000000,FERRO,MG
1701,2020,12,236914.390000000000000000,FERRO,MG
1702,2020,8,16797.650000000000000000,FERRO,MG
1703,2020,11,4979220.500000000000000000,FERRO,MA
1704,2020,6,0.583366000000000000,FERRO,SP
1705,2020,6,54505.910000000000000000,FERRO,MG
1706,2020,12,199491.780000000000000000,FERRO,MG
1707,2020,8,1300338.800000000000000000,FERRO,MS
1708,2020,10,17744.201000000000000000,FERRO,MG
1709,2020,11,22.833345000000000000,FERRO,SP
1710,2020,8,9925.704000000000000000,FERRO,MG
1711,2020,11,1108682.900000000000000000,FERRO,MA
1712,2020,11,48157.266000000000000000,FERRO,ES
1713,2020,7,10056.553000000000000000,FERRO,MG
1714,2020,4,11818.461000000000000000,FERRO,MG
1715,2020,6,5366.864000000000000000,FERRO,MG
1716,2020,2,406.870420000000000000,FERRO,ES
1717,2020,12,458273.120000000000000000,FERRO,ES
1718,2020,11,235664.310000000000000000,FERRO,RJ
1719,2020,2,114121.150000000000000000,FERRO,MG
1720,2020,11,11.278336000000000000,FERRO,CE
1721,2020,9,142373.840000000000000000,FERRO,MG
1722,2020,7,4618493.000000000000000000,FERRO,AP
1723,2020,8,146011.600000000000000000,FERRO,ES
1724,2020,8,118712.920000000000000000,FERRO,MG
1725,2020,1,309699.100000000000000000,FERRO,ES
1726,2020,2,91377.170000000000000000,FERRO,MG
1727,2020,4,109747.150000000000000000,FERRO,ES
1728,2020,8,101821.586000000000000000,FERRO,MG
1729,2020,9,25010.713000000000000000,FERRO,MG
1730,2020,1,1205318.600000000000000000,FERRO,PA
1731,2020,11,93691.320000000000000000,FERRO,MG
1732,2020,9,148870.730000000000000000,FERRO,MG
1733,2020,5,666835.900000000000000000,FERRO,RJ
1734,2020,6,93324.660000000000000000,FERRO,RJ
1735,2020,10,79044.516000000000000000,FERRO,MG
1736,2020,8,29422.314000000000000000,FERRO,MS
1737,2020,9,213.625780000000000000,FERRO,MG
1738,2020,2,21226.290000000000000000,FERRO,MG
1739,2020,12,1105248.800000000000000000,FERRO,MA
1740,2020,2,56948.520000000000000000,FERRO,MG
1741,2020,2,55279.130000000000000000,FERRO,RJ
1742,2020,9,53868.530000000000000000,FERRO,MG
1743,2020,6,94656.586000000000000000,FERRO,MG
1744,2020,3,163166.890000000000000000,FERRO,MG
1745,2020,2,408303.700000000000000000,FERRO,PA
1746,2020,5,1135143.200000000000000000,FERRO,PA
1747,2020,9,72.633780000000000000,FERRO,MG
1748,2020,10,0.404142000000000000,FERRO,PR
1749,2020,11,251942.390000000000000000,FERRO,MG
1750,2020,10,90.422090000000000000,FERRO,MG
1751,2020,11,97769.600000000000000000,FERRO,MG
1752,2020,10,1616.619400000000000000,FERRO,MG
1753,2020,12,253862.060000000000000000,FERRO,CE
1754,2020,3,41556.000000000000000000,FERRO,MG
1755,2020,6,45029.055000000000000000,FERRO,MG
1756,2020,10,219693.030000000000000000,FERRO,MA
1757,2020,11,6.363937000000000000,FERRO,MG
1758,2020,12,219.468950000000000000,FERRO,MG
1759,2020,9,170614.900000000000000000,FERRO,MG
1760,2020,11,586178.400000000000000000,FERRO,MG
1761,2020,7,1183098.000000000000000000,FERRO,MA
1762,2020,10,2603.313200000000000000,FERRO,MG
1763,2020,8,95224.800000000000000000,FERRO,RJ
1764,2020,12,4609048.000000000000000000,FERRO,MA
1765,2020,6,28.262693000000000000,FERRO,MG
1766,2020,9,455779.530000000000000000,FERRO,MA
1767,2020,8,61051.414000000000000000,FERRO,MA
1768,2020,6,5701.753000000000000000,FERRO,MG
1769,2020,7,83412.445000000000000000,FERRO,RJ
1770,2020,2,122807.760000000000000000,FERRO,MA
1771,2020,10,27674.930000000000000000,FERRO,MS
1772,2020,4,547683.600000000000000000,FERRO,MG
1773,2020,9,25303.840000000000000000,FERRO,RJ
1774,2020,8,253938.830000000000000000,FERRO,MA
1775,2020,2,98420.560000000000000000,FERRO,MG
1776,2020,8,43704.875000000000000000,FERRO,MG
1777,2020,7,678877.900000000000000000,FERRO,MA
1778,2020,12,50546.060000000000000000,FERRO,ES
1779,2020,9,77322.280000000000000000,FERRO,MG
1780,2020,1,17191.396000000000000000,FERRO,MG
1781,2020,11,113707.805000000000000000,FERRO,MG
1782,2020,7,18.892872000000000000,FERRO,MG
1783,2020,7,7785.989000000000000000,FERRO,MG
1784,2020,8,37418.902000000000000000,FERRO,MG
1785,2020,11,395.829200000000000000,FERRO,PB
1786,2020,9,8.380961000000000000,FERRO,MG
1787,2020,6,2975380.200000000000000000,FERRO,MG
1788,2020,12,167031.730000000000000000,FERRO,RJ
1789,2020,1,84991.800000000000000000,FERRO,RJ
1790,2020,12,267793.400000000000000000,FERRO,RJ
1791,2020,2,100294.880000000000000000,FERRO,MG
1792,2020,7,7.664462000000000000,FERRO,MG
1793,2020,6,1642.285300000000000000,FERRO,RJ
1794,2020,11,1135131.800000000000000000,FERRO,MG
1795,2020,8,9062.313000000000000000,FERRO,BA
1796,2020,7,767919.700000000000000000,FERRO,MT
1797,2020,11,27617.256000000000000000,FERRO,MS
1798,2020,8,4.713944000000000000,FERRO,CE
1799,2020,8,4270518.500000000000000000,FERRO,MG
1800,2020,7,40446.406000000000000000,FERRO,MG
1801,2020,7,41729.355000000000000000,FERRO,MG
1802,2020,8,7.564742000000000000,FERRO,MG
1803,2020,11,575571.060000000000000000,FERRO,MT
1804,2020,10,30043.492000000000000000,FERRO,MG
1805,2020,12,6648996.000000000000000000,FERRO,PA
1806,2020,11,253436.620000000000000000,FERRO,MG
1807,2020,11,23099.342000000000000000,FERRO,MG
1808,2020,7,127438.830000000000000000,FERRO,RJ
1809,2020,1,460412.560000000000000000,FERRO,MA
1810,2020,4,43347.816000000000000000,FERRO,RJ
1811,2020,11,723923.300000000000000000,FERRO,MA
1812,2020,8,9343.560000000000000000,FERRO,MG
1813,2020,11,1989.201000000000000000,FERRO,MG
1814,2020,6,50338.930000000000000000,FERRO,RJ
1815,2020,5,371154.160000000000000000,FERRO,MA
1816,2020,11,140.569300000000000000,FERRO,MG
1817,2020,1,92989.080000000000000000,FERRO,MG
1818,2020,5,2727.651400000000000000,FERRO,MS
1819,2020,11,94694.890000000000000000,FERRO,MG
1820,2020,7,137049.450000000000000000,FERRO,MG
1821,2020,10,98648.640000000000000000,FERRO,RJ
1822,2020,9,142182.300000000000000000,FERRO,MA
1823,2020,11,178414.390000000000000000,FERRO,RJ
1824,2020,6,0.208344000000000000,FERRO,PR
1825,2020,7,7.238131000000000000,FERRO,CE
1826,2020,7,599715.060000000000000000,FERRO,MG
1827,2020,5,88884.070000000000000000,FERRO,MG
1828,2020,5,36058.510000000000000000,FERRO,MG
1829,2020,9,738553.400000000000000000,FERRO,PA
1830,2020,12,101451.914000000000000000,FERRO,ES
1831,2020,8,55.602562000000000000,FERRO,MG
1832,2020,6,5010.621600000000000000,FERRO,MG
1833,2020,9,49401.510000000000000000,FERRO,MG
1834,2020,3,160827.920000000000000000,FERRO,MG
1835,2020,10,100.400800000000000000,FERRO,RJ
1836,2020,3,122430.516000000000000000,FERRO,MG
1837,2020,1,103684.440000000000000000,FERRO,RJ
1838,2020,11,1870248.200000000000000000,FERRO,ES
1839,2020,3,28625302.000000000000000000,FERRO,PA
1840,2020,7,6.098919000000000000,FERRO,CE
1841,2020,2,2395670.200000000000000000,FERRO,MG
1842,2020,1,928924.500000000000000000,FERRO,MG
1843,2020,12,7566191.500000000000000000,FERRO,MG
1844,2020,2,63358.470000000000000000,FERRO,RJ
1845,2020,5,29985.895000000000000000,FERRO,MG
1846,2020,10,323933.880000000000000000,FERRO,MG
1847,2020,5,321.691560000000000000,FERRO,PB
1848,2020,4,2949982.000000000000000000,FERRO,MG
1849,2020,10,26.442572000000000000,FERRO,MG
1850,2020,12,43915.630000000000000000,FERRO,MG
1851,2020,5,246748.550000000000000000,FERRO,MA
1852,2020,12,172409424.000000000000000000,FERRO,PA
1853,2020,5,7476615.500000000000000000,FERRO,MG
1854,2020,12,416685.600000000000000000,FERRO,MG
1855,2020,8,591735.400000000000000000,FERRO,MA
1856,2020,7,485781.060000000000000000,FERRO,MA
1857,2020,6,45748.380000000000000000,FERRO,MG
1858,2020,11,379191.840000000000000000,FERRO,MA
1859,2020,4,75648.914000000000000000,FERRO,MG
1860,2020,2,53671.805000000000000000,FERRO,MG
1861,2020,12,1276948.000000000000000000,FERRO,RJ
1862,2020,11,532477.600000000000000000,FERRO,CE
1863,2020,9,447031.940000000000000000,FERRO,MA
1864,2020,11,99861544.000000000000000000,FERRO,PA
1865,2020,6,103.775185000000000000,FERRO,RJ
1866,2020,3,12896.127000000000000000,FERRO,MG
1867,2020,9,15.282733000000000000,FERRO,SP
1868,2020,3,48763.062000000000000000,FERRO,RJ
1869,2020,12,253512.100000000000000000,FERRO,MG
1870,2020,6,240036.500000000000000000,FERRO,RJ
1871,2020,10,1.440943000000000000,FERRO,CE
1872,2020,9,4193892.500000000000000000,FERRO,MG
1873,2020,8,12328.770500000000000000,FERRO,MG
1874,2020,8,65768.740000000000000000,FERRO,MS
1875,2020,5,52207.445000000000000000,FERRO,MG
1876,2020,10,173.515700000000000000,FERRO,MG
1877,2020,10,6421.479000000000000000,FERRO,RJ
1878,2020,3,3525872.800000000000000000,FERRO,MG
1879,2020,9,24965.120000000000000000,FERRO,MG
1880,2020,12,347006.120000000000000000,FERRO,RJ
1881,2020,5,1276.925000000000000000,FERRO,MG
1882,2020,7,3.643813000000000000,FERRO,CE
1883,2020,11,4147.114700000000000000,FERRO,RJ
1884,2020,10,145759.520000000000000000,FERRO,ES
1885,2020,2,29508.096000000000000000,FERRO,MG
1886,2020,10,259.681430000000000000,FERRO,MG
1887,2020,6,36.759995000000000000,FERRO,MG
1888,2020,4,134741.610000000000000000,FERRO,MG
1889,2020,12,39177.760000000000000000,FERRO,MG
1890,2020,2,0.690578000000000000,FERRO,SP
1891,2020,10,207233.670000000000000000,FERRO,MG
1892,2020,4,70628.086000000000000000,FERRO,RJ
1893,2020,6,15716.065000000000000000,FERRO,MG
1894,2020,10,23846.070000000000000000,FERRO,MG
1895,2020,1,421716.660000000000000000,FERRO,PA
1896,2020,9,145614.280000000000000000,FERRO,MG
1897,2020,4,23856.780000000000000000,FERRO,RJ
1898,2020,3,406166.280000000000000000,FERRO,MA
1899,2020,8,78647.625000000000000000,FERRO,ES
1900,2020,1,205337.100000000000000000,FERRO,MG
1901,2020,6,8823138.000000000000000000,FERRO,MG
1902,2020,7,39913.215000000000000000,FERRO,MG
1903,2020,6,179.417630000000000000,FERRO,MG
1904,2020,8,312859.940000000000000000,FERRO,MG
1905,2020,4,320609.400000000000000000,FERRO,MA
1906,2020,8,237609.050000000000000000,FERRO,RJ
1907,2020,7,9744512.000000000000000000,FERRO,MG
1908,2020,11,120503.414000000000000000,FERRO,CE
1909,2020,6,130551.930000000000000000,FERRO,MA
1910,2020,5,87575.120000000000000000,FERRO,MG
1911,2020,12,576322.560000000000000000,FERRO,ES
1912,2020,10,341979.200000000000000000,FERRO,RJ
1913,2020,7,205053.390000000000000000,FERRO,MA
1914,2020,6,23065.146000000000000000,FERRO,MG
1915,2020,5,51900.700000000000000000,FERRO,CE
1916,2020,2,135690.390000000000000000,FERRO,ES
1917,2020,12,1917.407500000000000000,FERRO,MG
1918,2020,8,13087837.000000000000000000,FERRO,MG
1919,2020,12,572926.440000000000000000,FERRO,BA
1920,2020,1,165626.920000000000000000,FERRO,MG
1921,2020,9,15231.551000000000000000,FERRO,MG
1922,2020,5,454899.000000000000000000,FERRO,MA
1923,2020,4,116618.680000000000000000,FERRO,MG
1924,2020,6,6932.577600000000000000,FERRO,MG
1925,2020,12,536.088400000000000000,FERRO,RJ
1926,2020,7,6842.219000000000000000,FERRO,MG
1927,2020,6,3158014.000000000000000000,FERRO,MG
1928,2020,8,1808.796500000000000000,FERRO,MG
1929,2020,11,32040.842000000000000000,FERRO,MG
1930,2020,5,131988.270000000000000000,FERRO,ES
1931,2020,11,92.826700000000000000,FERRO,MG
1932,2020,7,655250.750000000000000000,FERRO,MS
1933,2020,5,126757.880000000000000000,FERRO,MG
1934,2020,11,973886.060000000000000000,FERRO,MG
1935,2020,6,3450.070800000000000000,FERRO,MG
1936,2020,6,740630.900000000000000000,FERRO,ES
1937,2020,7,599536.060000000000000000,FERRO,MA
1938,2020,6,5505.838000000000000000,FERRO,RJ
1939,2020,8,1684526.200000000000000000,FERRO,PA
1940,2020,6,39888.580000000000000000,FERRO,ES
1941,2020,9,2775.732000000000000000,FERRO,RJ
1942,2020,8,485.776060000000000000,FERRO,MG
1943,2020,3,55890.043000000000000000,FERRO,RJ
1944,2020,11,13903.395500000000000000,FERRO,RJ
1945,2020,7,50.197353000000000000,FERRO,MG
1946,2020,5,20647.158000000000000000,FERRO,MG
1947,2020,11,5367371.500000000000000000,FERRO,MG
1948,2020,5,33257.350000000000000000,FERRO,MG
1949,2020,10,6117771.500000000000000000,FERRO,MG
1950,2020,9,840262.900000000000000000,FERRO,MA
1951,2020,11,20845.900000000000000000,FERRO,MG
1952,2020,12,26.125626000000000000,FERRO,CE
1953,2020,7,283706.660000000000000000,FERRO,MA
1954,2020,9,29342032.000000000000000000,FERRO,PA
1955,2020,8,3.596402000000000000,FERRO,CE
1956,2020,8,563197.000000000000000000,FERRO,MG
1957,2020,7,836.665800000000000000,FERRO,MG
1958,2020,11,133980.610000000000000000,FERRO,MG
1959,2020,10,10.887565000000000000,FERRO,MG
1960,2020,10,851656.000000000000000000,FERRO,MA
1961,2020,10,1556752.200000000000000000,FERRO,MS
1962,2020,11,147355.190000000000000000,FERRO,ES
1963,2020,2,381564.600000000000000000,FERRO,MA
1964,2020,4,164215.750000000000000000,FERRO,MA
1965,2020,8,87914.164000000000000000,FERRO,RJ
1966,2020,8,61889.727000000000000000,FERRO,MG
1967,2020,12,150.352100000000000000,FERRO,MG
1968,2020,8,180.428120000000000000,FERRO,MG
1969,2020,2,4121.185500000000000000,FERRO,MG
1970,2020,4,76779.610000000000000000,FERRO,MG
1971,2020,6,15.185663000000000000,FERRO,MG
1972,2020,11,20.521000000000000000,FERRO,MG
1973,2020,2,128801.625000000000000000,FERRO,MG
1974,2020,5,13681.665000000000000000,FERRO,MG
1975,2020,5,155043.280000000000000000,FERRO,MG
1976,2020,9,2268.303000000000000000,FERRO,MG
1977,2020,7,0.796608000000000000,FERRO,SP
1978,2020,1,71611.516000000000000000,FERRO,MG
1979,2020,4,10151.976000000000000000,FERRO,MG
1980,2020,5,137401.120000000000000000,FERRO,MA
1981,2020,7,24347.342000000000000000,FERRO,MG
1982,2020,2,125099.410000000000000000,FERRO,MA
1983,2020,4,7527308.000000000000000000,FERRO,MG
1984,2020,5,4362301.000000000000000000,FERRO,MG
1985,2020,11,44340.938000000000000000,FERRO,MG
1986,2020,1,93685.160000000000000000,FERRO,ES
1987,2020,10,28704.596000000000000000,FERRO,MG
1988,2020,12,889866.300000000000000000,FERRO,PE
1989,2020,1,4256.568400000000000000,FERRO,MG
1990,2020,12,937867.000000000000000000,FERRO,RJ
1991,2020,11,127116.350000000000000000,FERRO,RJ
1992,2020,7,1590525.200000000000000000,FERRO,MA
1993,2020,2,25411.450000000000000000,FERRO,MG
1994,2020,12,200399.420000000000000000,FERRO,MG
1995,2020,4,23878.861000000000000000,FERRO,RJ
1996,2020,11,36027.130000000000000000,FERRO,MS
1997,2020,7,17019.090000000000000000,FERRO,MG
1998,2020,11,262.054100000000000000,FERRO,RJ
1999,2020,2,138790.560000000000000000,FERRO,MG
2000,2020,3,4649.292500000000000000,FERRO,MG
2001,2020,4,59187.080000000000000000,FERRO,ES
2002,2020,8,135.818240000000000000,FERRO,RJ
2003,2020,12,388228.700000000000000000,FERRO,MG
2004,2020,6,66847.840000000000000000,FERRO,MA
2005,2020,10,1188.504600000000000000,FERRO,MG
2006,2020,10,34586.008000000000000000,FERRO,MG
2007,2020,12,1.052931000000000000,FERRO,SC
2008,2020,1,17021.900000000000000000,FERRO,MG
2009,2020,4,115181.930000000000000000,FERRO,MA
2010,2020,6,8.126453000000000000,FERRO,MG
2011,2020,3,1177.624100000000000000,FERRO,MG
2012,2020,8,211.265200000000000000,FERRO,PB
2013,2020,7,1011363.300000000000000000,FERRO,ES
2014,2020,11,0.578727000000000000,FERRO,RS
2015,2020,9,63669.215000000000000000,FERRO,MG
2016,2020,2,393083.300000000000000000,FERRO,MG
2017,2020,3,46896.523000000000000000,FERRO,MG
2018,2020,7,137845.770000000000000000,FERRO,MG
2019,2020,8,59187536.000000000000000000,FERRO,PA
2020,2020,1,68342.330000000000000000,FERRO,MG
2021,2020,1,191046.780000000000000000,FERRO,MG
2022,2020,8,292631.160000000000000000,FERRO,MA
2023,2020,9,5716416.500000000000000000,FERRO,AP
2024,2020,10,69186.720000000000000000,FERRO,GO
2025,2020,2,37214.400000000000000000,FERRO,MS
2026,2020,10,61824.484000000000000000,FERRO,MG
2027,2020,4,1.069505000000000000,FERRO,SP
2028,2020,3,965322.250000000000000000,FERRO,MA
2029,2020,1,31786592.000000000000000000,FERRO,PA
2030,2020,3,110353.220000000000000000,FERRO,MA
2031,2020,6,58353.645000000000000000,FERRO,ES
2032,2020,5,27643.414000000000000000,FERRO,RJ
2033,2020,4,18156.695000000000000000,FERRO,MG
2034,2020,10,54.823635000000000000,FERRO,MG
2035,2020,1,97536.090000000000000000,FERRO,MG
2036,2020,3,975970.300000000000000000,FERRO,ES
2037,2020,7,0.270279000000000000,FERRO,SC
2038,2020,12,129548.110000000000000000,FERRO,MG
2039,2020,8,60689.062000000000000000,FERRO,MG
2040,2020,12,5484257.000000000000000000,FERRO,MG
2041,2020,7,44281.027000000000000000,FERRO,MG
2042,2020,11,1255404.500000000000000000,FERRO,MA
2043,2020,1,17236.580000000000000000,FERRO,MG
2044,2020,9,95304.100000000000000000,FERRO,MG
2045,2020,5,4934.325000000000000000,FERRO,MG
2046,2020,10,1304011.200000000000000000,FERRO,BA
2047,2020,4,1111221.800000000000000000,FERRO,MS
2048,2020,11,119.178055000000000000,FERRO,MG
2049,2020,10,96024.875000000000000000,FERRO,MG
2050,2020,4,63151.070000000000000000,FERRO,MG
2051,2020,11,79286.740000000000000000,FERRO,RJ
2052,2020,10,26.837793000000000000,FERRO,MG
2053,2020,8,294951.700000000000000000,FERRO,RJ
2054,2020,8,90935.720000000000000000,FERRO,MG
2055,2020,9,1181.322000000000000000,FERRO,MG
2056,2020,9,7.548774000000000000,FERRO,CE
2057,2020,3,28804230.000000000000000000,FERRO,PA
2058,2020,6,477067.000000000000000000,FERRO,MA
2059,2020,12,65397.090000000000000000,FERRO,MG
2060,2020,4,27378002.000000000000000000,FERRO,PA
2061,2020,7,65163.934000000000000000,FERRO,CE
2062,2020,5,126168.430000000000000000,FERRO,RJ
2063,2020,5,76974.230000000000000000,FERRO,MA
2064,2020,2,32584126.000000000000000000,FERRO,PA
2065,2020,1,2896.276600000000000000,FERRO,MS
2066,2020,9,409.201350000000000000,FERRO,MS
2067,2020,4,155421.280000000000000000,FERRO,MG
2068,2020,1,112128.530000000000000000,FERRO,MG
2069,2020,5,47730.000000000000000000,FERRO,MG
2070,2020,6,114348.790000000000000000,FERRO,AL
2071,2020,10,324476.440000000000000000,FERRO,PE
2072,2020,12,533909.700000000000000000,FERRO,MG
2073,2020,6,24352.031000000000000000,FERRO,MG
2074,2020,10,80.026070000000000000,FERRO,MG
2075,2020,1,5443.704000000000000000,FERRO,MG
2076,2020,11,3.871588000000000000,FERRO,CE
2077,2020,9,182025.360000000000000000,FERRO,BA
2078,2020,12,1212543.800000000000000000,FERRO,MT
2079,2020,10,24176.043000000000000000,FERRO,MG
2080,2020,2,100967.710000000000000000,FERRO,MG
2081,2020,7,80889.450000000000000000,FERRO,MA
2082,2020,7,147936.420000000000000000,FERRO,ES
2083,2020,12,4190.609000000000000000,FERRO,MG
2084,2020,6,56387.477000000000000000,FERRO,MG
2085,2020,10,193170.580000000000000000,FERRO,RJ
2086,2020,1,164628.170000000000000000,FERRO,MG
2087,2020,4,39583.316000000000000000,FERRO,MG
2088,2020,10,35083.215000000000000000,FERRO,CE
2089,2020,12,35120876.000000000000000000,FERRO,MG
2090,2020,4,980556.500000000000000000,FERRO,PA
2091,2020,8,0.308889000000000000,FERRO,RS
2092,2020,10,57455.133000000000000000,FERRO,MG
2093,2020,11,129569.070000000000000000,FERRO,MA
2094,2020,8,307198.500000000000000000,FERRO,MT
2095,2020,2,467658.400000000000000000,FERRO,MA
2096,2020,11,154249.190000000000000000,FERRO,RJ
2097,2020,2,1087.938000000000000000,FERRO,PA
2098,2020,11,548277.500000000000000000,FERRO,MA
2099,2020,1,35313.348000000000000000,FERRO,MG
2100,2020,6,44534.395000000000000000,FERRO,MG
2101,2020,7,750347.060000000000000000,FERRO,MG
2102,2020,7,21.229376000000000000,FERRO,RS
2103,2020,2,466670.620000000000000000,FERRO,MG
2104,2020,8,39393.895000000000000000,FERRO,MG
2105,2020,2,96691.260000000000000000,FERRO,MG
2106,2020,11,8359.460000000000000000,FERRO,RJ
2107,2020,10,83.361210000000000000,FERRO,MG
2108,2020,6,27999452.000000000000000000,FERRO,PA
2109,2020,1,77626.490000000000000000,FERRO,MG
2110,2020,3,336587.400000000000000000,FERRO,MA
2111,2020,6,12688.389000000000000000,FERRO,MG
2112,2020,2,119401.210000000000000000,FERRO,MG
2113,2020,8,5670.793500000000000000,FERRO,MG
2114,2020,6,2.668398000000000000,FERRO,CE
2115,2020,9,175.397130000000000000,FERRO,RJ
2116,2020,7,129257.640000000000000000,FERRO,MG
2117,2020,7,36488.453000000000000000,FERRO,MG
2118,2020,12,299216.160000000000000000,FERRO,RJ
2119,2020,12,240976.120000000000000000,FERRO,MA
2120,2020,8,11126.045000000000000000,FERRO,MG
2121,2020,6,106833.150000000000000000,FERRO,MG
2122,2020,5,95735.300000000000000000,FERRO,MG
2123,2020,9,11717.195000000000000000,FERRO,MG
2124,2020,11,117.711174000000000000,FERRO,MG
2125,2020,12,3576209.500000000000000000,FERRO,BA
2126,2020,12,401900.120000000000000000,FERRO,MG
2127,2020,2,16644.613000000000000000,FERRO,MG
2128,2020,2,460441.120000000000000000,FERRO,MA
2129,2020,12,78184.086000000000000000,FERRO,MG
2130,2020,6,59236.110000000000000000,FERRO,MA
2131,2020,10,442135.900000000000000000,FERRO,MT
2132,2020,10,129670.660000000000000000,FERRO,MA
2133,2020,5,1146484.100000000000000000,FERRO,MG
2134,2020,1,114675.500000000000000000,FERRO,RJ
2135,2020,6,44610.840000000000000000,FERRO,MG
2136,2020,12,264429.780000000000000000,FERRO,RJ
2137,2020,5,16190.489000000000000000,FERRO,MG
2138,2020,8,233.802690000000000000,FERRO,MG
2139,2020,10,211486.140000000000000000,FERRO,RJ
2140,2020,12,94851.030000000000000000,FERRO,MG
2141,2020,10,47237.777000000000000000,FERRO,MG
2142,2020,11,251468.830000000000000000,FERRO,RJ
2143,2020,8,605851.900000000000000000,FERRO,MG
2144,2020,7,356287.220000000000000000,FERRO,PB
2145,2020,4,18459.402000000000000000,FERRO,MG
2146,2020,10,91.548900000000000000,FERRO,MG
2147,2020,11,112651.730000000000000000,FERRO,MG
2148,2020,12,683379.560000000000000000,FERRO,MA
2149,2020,6,32.353863000000000000,FERRO,MG
2150,2020,6,0.197928000000000000,FERRO,SC
2151,2020,6,6723.903300000000000000,FERRO,BA
2152,2020,7,50555688.000000000000000000,FERRO,PA
2153,2020,6,667531.900000000000000000,FERRO,MG
2154,2020,7,14934.424000000000000000,FERRO,MS
2155,2020,7,316984.280000000000000000,FERRO,MG
2156,2020,8,27913.287000000000000000,FERRO,PB
2157,2020,2,57260.250000000000000000,FERRO,RJ
2158,2020,9,209359.030000000000000000,FERRO,MG
2159,2020,12,47941.440000000000000000,FERRO,MG
2160,2020,6,84123.360000000000000000,FERRO,MA
2161,2020,6,150162.520000000000000000,FERRO,MA
2162,2020,8,173134.530000000000000000,FERRO,MA
2163,2020,10,498877.900000000000000000,FERRO,MG
2164,2020,7,114874.060000000000000000,FERRO,MA
2165,2020,2,49068.770000000000000000,FERRO,MG
2166,2020,8,49.544228000000000000,FERRO,MG
2167,2020,6,100945.750000000000000000,FERRO,MG
2168,2020,3,412532.800000000000000000,FERRO,MA
2169,2020,6,51.758644000000000000,FERRO,RJ
2170,2020,6,145724.880000000000000000,FERRO,MA
2171,2020,6,108335.234000000000000000,FERRO,ES
2172,2020,2,137080.660000000000000000,FERRO,MA
2173,2020,7,141642.250000000000000000,FERRO,RJ
2174,2020,3,56007912.000000000000000000,FERRO,PA
2175,2020,7,122.148990000000000000,FERRO,MG
2176,2020,8,87154.336000000000000000,FERRO,MG
2177,2020,10,74719136.000000000000000000,FERRO,PA
2178,2020,2,248801.000000000000000000,FERRO,MA
2179,2020,10,801908.200000000000000000,FERRO,MG
